1.764622777700424194e-01,-1.097369473427534103e-02,4.715960621833801270e-01,2.386448383331298828e-01,6.122048497200012207e-01,-7.097973823547363281e-01,-2.856168746948242188e-01,-5.957995653152465820e-01,-4.540528357028961182e-01,6.491349935531616211e-01,6.858311593532562256e-02,2.922156080603599548e-02,2.926881313323974609e-01,-6.342298984527587891e-01,1.730483472347259521e-01,-7.594302296638488770e-01,5.680028200149536133e-01,-5.491973757743835449e-01,-4.591880738735198975e-01,5.698684453964233398e-01,-4.076334834098815918e-02,5.127628445625305176e-01,-6.754232645034790039e-01,-1.722956448793411255e-01,5.119234919548034668e-01,-1.461375653743743896e-01,-5.259362608194351196e-02,-2.006139755249023438e-01,8.615058064460754395e-01,7.895936369895935059e-01,1.401982009410858154e-01,-1.586920022964477539e-01,-3.768498301506042480e-01,1.309550739824771881e-02,3.593507111072540283e-01,-9.162110090255737305e-02,-1.254283040761947632e-01,5.800823494791984558e-02,3.187932074069976807e-01,-1.400195360183715820e-01,3.014989495277404785e-01,-8.042167425155639648e-01,1.163475066423416138e-01,9.570417404174804688e-01,-2.007044255733489990e-01,7.213269919157028198e-02,2.981527149677276611e-01,5.015004277229309082e-01,-9.374414682388305664e-01,4.219960272312164307e-01,5.905839800834655762e-01,5.960184574127197266e+00,7.241540551185607910e-01,4.151985645294189453e-01,-6.067925095558166504e-01,2.607716619968414307e-01,5.464856028556823730e-01,-7.069516927003860474e-02,2.356469631195068359e-01,-8.108831644058227539e-01,-3.577771484851837158e-01,-7.488264441490173340e-01,3.887691497802734375e-01,5.796509385108947754e-01,6.006704568862915039e-01,-1.663431078195571899e-01,9.422253072261810303e-02,1.633911430835723877e-01,-7.299523353576660156e-01,-1.508535742759704590e-01,-2.373787909746170044e-01,-5.943880081176757812e-01,9.219131469726562500e-01,6.707429885864257812e-01,-7.763231992721557617e-01,5.966346859931945801e-01,-3.013245761394500732e-01,1.197260841727256775e-01,-1.606047712266445160e-02,2.676728367805480957e-01,2.856386005878448486e-01,3.865672647953033447e-01,-5.648215413093566895e-01,-3.700444102287292480e-01,-2.621880173683166504e-01,-1.984499990940093994e-01,-5.705774426460266113e-01,-1.149286389350891113e+00,5.890609025955200195e-01,1.169015049934387207e+00,1.089850887656211853e-01,-6.650057435035705566e-01,4.638062324374914169e-03,3.651379644870758057e-01,5.888331532478332520e-01,-2.328321635723114014e-01,6.727374196052551270e-01,-6.073768734931945801e-01,1.575001180171966553e-01,-8.985757827758789062e-01,-3.796699941158294678e-01,5.182672739028930664e-01,6.001961827278137207e-01,8.457798510789871216e-02,-6.295653581619262695e-01,1.909539997577667236e-01,-3.641088902950286865e-01,1.906170882284641266e-02,-1.300751883536577225e-02,1.897000521421432495e-01,-5.898572206497192383e-01,-1.329813897609710693e-01,-4.951613955199718475e-03,2.622095942497253418e-01,-4.743985235691070557e-01,2.721258439123630524e-02,-3.300842344760894775e-01,4.568288326263427734e-01,-1.055651307106018066e+00,5.470474362373352051e-01,1.479525417089462280e-01,-5.688409134745597839e-02,3.840314447879791260e-01,-1.017931461334228516e+00,6.935864686965942383e-01,-1.117863178253173828e+00,6.499676406383514404e-02,-6.918245553970336914e-02,1.281370371580123901e-01,1.376934647560119629e-01,9.855472445487976074e-01,2.367986738681793213e-01,-2.673100531101226807e-01,-2.215540707111358643e-01,9.123749732971191406e-01,-3.526293039321899414e-01,-1.351303309202194214e-01,2.271982133388519287e-01,-8.376792669296264648e-01,-6.567987799644470215e-01,-3.720423579216003418e-01,-7.333384752273559570e-01,-4.909123107790946960e-02,4.915053248405456543e-01,7.021517157554626465e-01,1.365915536880493164e+00,3.681412637233734131e-01,-2.531108260154724121e-01,1.191637039184570312e+00,1.643137186765670776e-01,-1.103392019867897034e-01,3.972581773996353149e-02,-1.581100225448608398e-01,-2.376777864992618561e-02,-1.858233287930488586e-02,-6.849179267883300781e-01,5.802625324577093124e-03,5.306731909513473511e-02,-9.060939401388168335e-02,9.298759698867797852e-02,-3.113101124763488770e-01,6.498583555221557617e-01,3.166562020778656006e-01,1.862573325634002686e-01,8.390377461910247803e-02,-7.140677571296691895e-01,1.116457208991050720e-01,-3.721260428428649902e-01,3.930420279502868652e-01,1.295395940542221069e-01,-9.849526733160018921e-02,5.339629650115966797e-01,-1.290018111467361450e-02,-2.729569673538208008e-01,2.809075117111206055e-01,-3.422819077968597412e-01,6.813439726829528809e-02,-3.596444725990295410e-01,-6.303188204765319824e-01,-1.065184831619262695e+00,-5.700085759162902832e-01,-4.303854405879974365e-01,1.781968772411346436e-01,3.094157576560974121e-01,-3.675565123558044434e-01,-2.632946968078613281e-01,-3.529928028583526611e-01,5.076349899172782898e-02,3.318606019020080566e-01,2.469644136726856232e-02,-8.019355535507202148e-01,3.582294583320617676e-01,-1.844709157943725586e+00,-2.544161379337310791e-01,8.180300891399383545e-02,3.122172951698303223e-01,-3.008484244346618652e-01,1.243524486199021339e-03,-1.690095365047454834e-01,1.935068815946578979e-01,-8.554568290710449219e-01,-2.005567848682403564e-01,-3.673575222492218018e-01,6.174226477742195129e-02,2.278017699718475342e-01,4.833199381828308105e-01,-1.801203936338424683e-01,5.664328336715698242e-01,2.066361606121063232e-01,7.924824953079223633e-01,1.483363658189773560e-01,-5.633826255798339844e-01,-8.279793858528137207e-01,-8.976401388645172119e-02,4.607801437377929688e-01,1.068752050399780273e+00,6.615816950798034668e-01,1.409006118774414062e-01,1.294732093811035156e-03,-3.697380423545837402e-01,3.247165381908416748e-01,-4.402305185794830322e-01,-1.653854399919509888e-01,-2.851404249668121338e-01,-6.443619728088378906e-01,2.553385198116302490e-01,-3.608118742704391479e-02,2.287019193172454834e-01,1.008524075150489807e-01,-6.947330832481384277e-01,4.110426306724548340e-01,-5.668376684188842773e-01,-7.686668634414672852e-01,-2.461227476596832275e-01,-2.172368019819259644e-02,1.231843352317810059e+00,6.965113878250122070e-01,3.054426312446594238e-01,-2.842858433723449707e-02,2.633194923400878906e-01,1.457822024822235107e-01,-4.842918366193771362e-02,-5.265461802482604980e-01,-4.974004626274108887e-01,-6.124217510223388672e-01,4.394654333591461182e-01,1.203685849905014038e-01,7.238281965255737305e-01,1.659462451934814453e-01,-1.187883615493774414e-01,3.410834372043609619e-01,-8.316262364387512207e-01,-1.277252137660980225e-01,-1.037541389465332031e+00,-3.295727074146270752e-01,1.081162810325622559e+00,-1.154519338160753250e-02,-4.115794226527214050e-02,-2.329363822937011719e-01,-2.201636731624603271e-01,5.744398832321166992e-01,2.251196801662445068e-01,7.867884039878845215e-01,5.277439355850219727e-01,4.972564578056335449e-01,-5.123845487833023071e-02,4.683774411678314209e-01,-1.242753744125366211e+00,5.178343057632446289e-01,1.787063628435134888e-01,4.193488880991935730e-02,4.721271395683288574e-01,4.300906062126159668e-01,-5.554535984992980957e-01,-5.606816336512565613e-02,3.268483653664588928e-02,-4.131888225674629211e-02,5.135124921798706055e-01,4.127950668334960938e-01,8.673491887748241425e-03,6.974834799766540527e-01,-7.404502630233764648e-01,-7.951253652572631836e-02,-6.608852744102478027e-01,-9.545070528984069824e-01,3.253461718559265137e-01,6.240753084421157837e-02,2.834908664226531982e-01,1.873163729906082153e-01,-5.723654031753540039e-01,-1.055206060409545898e-01,3.439963459968566895e-01,5.042906999588012695e-01,-5.322382450103759766e-01,1.618590116500854492e+00,4.640621542930603027e-01,5.226375907659530640e-02,1.207890659570693970e-01,2.678125500679016113e-01,4.884843155741691589e-02,-6.843703798949718475e-03,-4.450012147426605225e-01,-5.525760650634765625e-01,1.403922319412231445e+00,-3.779520746320486069e-03,1.673113703727722168e-01,-7.635235041379928589e-02,-4.691212996840476990e-02,-9.544189572334289551e-01,-7.531060576438903809e-01,8.165508508682250977e-02,2.877005338668823242e-01,5.724983215332031250e-01,-1.782715320587158203e-01,-5.024112462997436523e-01,-2.280328273773193359e-01,-4.219307005405426025e-01,-6.349299550056457520e-01,5.259680561721324921e-03,1.033893078565597534e-01,-1.036844402551651001e-01,2.072295695543289185e-01,2.193901836872100830e-01,7.037711739540100098e-01,-2.888128161430358887e-01,-3.102918267250061035e-01,3.336340785026550293e-01,-2.706015668809413910e-02,-2.295326739549636841e-01,2.921488285064697266e-01,-3.597061038017272949e-01,-1.617854088544845581e-02,2.646701335906982422e-01,3.690080046653747559e-01,2.831117510795593262e-01,2.125744521617889404e-01,-4.862950649112462997e-03,5.936836600303649902e-01,-5.404891371726989746e-01,-4.996585249900817871e-01,2.597539685666561127e-02,-4.278158247470855713e-01,4.131335616111755371e-01,5.017592906951904297e-01,6.030209660530090332e-01,8.655451238155364990e-02,4.081376194953918457e-01,8.346302062273025513e-02,-1.911269873380661011e-01,-7.460607290267944336e-01,-6.988970041275024414e-01,-1.207300424575805664e-01,-2.428667545318603516e-01,4.731180667877197266e-01,-9.931970834732055664e-01,1.060440778732299805e+00,-5.675920248031616211e-01,3.914082646369934082e-01,-2.430236432701349258e-03,1.160894632339477539e+00,-1.798341237008571625e-02,6.812998652458190918e-02,-5.145898461341857910e-01,-6.857187151908874512e-01,5.645874142646789551e-01,-2.995888590812683105e-01,-9.929348528385162354e-02,1.164962872862815857e-01,9.067923426628112793e-01,-5.513228178024291992e-01,2.080697119235992432e-01,-2.502943873405456543e-01,1.061289072036743164e+00,-1.100415945053100586e+00,-1.633268147706985474e-01,1.458856314420700073e-01,4.695245623588562012e-01,2.244238853454589844e-01,6.836333274841308594e-01,-1.110815554857254028e-01,1.817394793033599854e-01,-1.759353131055831909e-01,-2.527756392955780029e-01,-2.747594833374023438e+00,-6.058567166328430176e-01,-9.098762273788452148e-02,4.054068624973297119e-01,-3.093592226505279541e-01,5.249364972114562988e-01,-5.557276010513305664e-01,2.707329988479614258e-01,3.090613484382629395e-01,-7.165039181709289551e-01,-1.318044424057006836e+00,6.411142530851066113e-04,4.749506115913391113e-01,-1.652597039937973022e-01,-3.143994510173797607e-01,8.620126172900199890e-03,-3.064073324203491211e-01,1.946340203285217285e-01,-1.070998143404722214e-02,4.431820511817932129e-01,3.688544407486915588e-02,-1.010125428438186646e-01,-1.012307405471801758e+00,9.417517483234405518e-02,8.618391156196594238e-01,7.645650506019592285e-01,-1.233041286468505859e+00,4.118704795837402344e-02,6.251541376113891602e-01,7.698730826377868652e-01,-6.260089874267578125e-01,-7.965258508920669556e-02,2.542669177055358887e-01,-5.155405998229980469e-01,-1.948544681072235107e-01,6.483582258224487305e-01,7.278251461684703827e-03,2.230156362056732178e-01,5.487164855003356934e-01,-4.111762642860412598e-01,-1.523633748292922974e-01,5.522074699401855469e-01,-1.179337501525878906e+00,9.282097220420837402e-02,-2.955646812915802002e-01,-8.499059677124023438e-01,-1.409953981637954712e-01,-1.564097404479980469e-01,-2.213954180479049683e-01,-3.559265434741973877e-01,9.813762903213500977e-01,-1.669246852397918701e-01,2.137207686901092529e-01,-6.674693822860717773e-01,-5.234326124191284180e-01,-3.499567508697509766e-01,2.168781757354736328e-01,5.851631239056587219e-02,-5.987801551818847656e-01,5.109980702400207520e-01,3.553335666656494141e-01,7.663863301277160645e-01,1.263195872306823730e-01,-6.586520373821258545e-02,-5.380020290613174438e-02,3.317916691303253174e-01,-2.151830941438674927e-01,5.982626080513000488e-01,6.189589574933052063e-02,-6.714969873428344727e-01,-2.567560672760009766e-01,-1.195111274719238281e-01,-1.207263097167015076e-01,2.695493698120117188e-01,2.367622405290603638e-01,-6.524484753608703613e-01,7.874986529350280762e-01,1.696723997592926025e-01,-1.376824378967285156e-01,-9.399087727069854736e-02,-1.090869903564453125e-01,2.535814046859741211e-01,-7.044541835784912109e-02,-1.007813438773155212e-01,-6.324257254600524902e-01,1.958767473697662354e-01,-4.079452455043792725e-01,-1.072660684585571289e+00,4.870007634162902832e-01,-2.702180743217468262e-01,-2.616467177867889404e-01,-5.795785188674926758e-01,4.375396668910980225e-01,-4.434014260768890381e-01,-2.266713380813598633e-01,-1.124513626098632812e+00,-1.082413554191589355e+00,-1.001646555960178375e-02,-5.983614921569824219e-01,1.935654878616333008e+00,-1.845824420452117920e-01,1.878086030483245850e-01,2.017260044813156128e-01,-9.453424215316772461e-01,-6.781749129295349121e-01,1.745004653930664062e-01,-3.018294870853424072e-01,-1.110238790512084961e+00,-7.474914789199829102e-01,4.116106629371643066e-01,-4.909098744392395020e-01,-9.344670176506042480e-01,-3.419408202171325684e-01,1.851315237581729889e-02,3.386824131011962891e-01,4.887894690036773682e-01,-2.641819119453430176e-01,-2.147067040205001831e-01,2.433984354138374329e-02,5.511380434036254883e-01,-5.203102827072143555e-01,-2.804666161537170410e-01,-7.797301560640335083e-02,-1.757084429264068604e-01,1.726613938808441162e-01,-1.024210304021835327e-01,-2.076770067214965820e-01,2.109562158584594727e-01,-4.453019201755523682e-01,-1.368249207735061646e-01,-3.471572995185852051e-01,6.733311414718627930e-01,6.719269603490829468e-02,-3.192060589790344238e-01,-1.558959186077117920e-01,5.831011384725570679e-02,-7.166196405887603760e-02,-5.069785118103027344e-01,-3.723057359457015991e-02,6.293787360191345215e-01,-2.634509205818176270e-01,-2.467574328184127808e-01,-2.821106314659118652e-01,-6.469462811946868896e-02,-6.845608949661254883e-01,-5.782632157206535339e-02,2.476256340742111206e-01,1.353087425231933594e-01,-1.616871803998947144e-01,1.820940524339675903e-01,-1.179059147834777832e-01,1.352573037147521973e-01,3.121555447578430176e-01,9.560774564743041992e-01,-4.311133325099945068e-01,-1.105207055807113647e-01,8.214069157838821411e-02,-4.313551783561706543e-01,1.461729593575000763e-02,3.148230612277984619e-01,-4.056849479675292969e-01,5.346319172531366348e-03,-5.107549428939819336e-01,-4.029303789138793945e-03,-6.590822935104370117e-01,-3.193434178829193115e-01,5.335229635238647461e-01,-6.736856698989868164e-01,5.838157534599304199e-01,-7.249826788902282715e-01,1.887786388397216797e-01,1.960361897945404053e-01,-1.209004148840904236e-01,-1.079957127571105957e+00,-2.807140648365020752e-01,3.350572586059570312e-01,-4.505745768547058105e-01,-3.678457811474800110e-02,1.160887815058231354e-02,5.879290029406547546e-02,1.052814722061157227e-01,6.908798217773437500e-02,-2.846044860780239105e-02,1.236209645867347717e-01,-6.098302006721496582e-01,-3.555135428905487061e-01,-1.400404274463653564e-01,1.770679354667663574e-01,3.078963160514831543e-01,-6.824148893356323242e-01,6.069951653480529785e-01,7.397115826606750488e-01,-3.883033990859985352e-02,4.398962855339050293e-01,5.761685371398925781e-01,5.801519751548767090e-02,-4.804428517818450928e-01,8.457384109497070312e-01,-1.020445972681045532e-01,-2.149316370487213135e-01,-2.614318430423736572e-01,-1.141593009233474731e-01,2.553793489933013916e-01,3.144829869270324707e-01,2.296208888292312622e-01,4.780552387237548828e-01,3.326417803764343262e-01,-3.047555088996887207e-01,1.273081302642822266e-01,-1.987258940935134888e-01,3.411887884140014648e-01,-6.363543272018432617e-01,-7.123509645462036133e-01,6.001464128494262695e-01,-4.513465762138366699e-01,-1.426880955696105957e-01,8.527472615242004395e-01,-2.981341481208801270e-01,4.593480229377746582e-01,1.293803155422210693e-01,3.132588863372802734e-01,3.583067059516906738e-01,-5.175386667251586914e-01,7.847397327423095703e-01,4.030820727348327637e-01,3.587886691093444824e-01,-4.943793714046478271e-01,-2.370511740446090698e-01,2.657623589038848877e-02,3.932806551456451416e-01,-1.553530693054199219e-01,-1.380003690719604492e-01,2.267500162124633789e-01,-3.122909665107727051e-01,-1.414174884557723999e-01,-3.134928941726684570e-01,1.760842204093933105e-01,-5.587015151977539062e-01,-1.180693864822387695e+00,1.829360425472259521e-01,-2.193179428577423096e-01,-3.470744788646697998e-01,3.279910087585449219e-01,7.862662076950073242e-01,2.864928841590881348e-01,5.167072415351867676e-01,1.059506367892026901e-02,-5.091419219970703125e-01,-2.996769547462463379e-02,-6.833736598491668701e-02,-3.305905461311340332e-01,8.138414472341537476e-02,3.382102847099304199e-01,4.242642521858215332e-01,2.297950088977813721e-01,9.557723253965377808e-02,-6.921105980873107910e-01,5.233629941940307617e-01,-3.696408569812774658e-01,-2.884057462215423584e-01,-7.214239239692687988e-01,3.834185004234313965e-01,-4.799659848213195801e-01,8.560905456542968750e-01,-3.091277480125427246e-01,3.856279850006103516e-01,-3.437729179859161377e-01,1.068630576133728027e+00,8.522239923477172852e-01,-1.149460114538669586e-02,-9.182393841911107302e-05,4.389492869377136230e-01,-3.106786906719207764e-01,3.295910954475402832e-01,-7.248457670211791992e-01,-7.334483861923217773e-01,-4.697517454624176025e-01,-1.629740297794342041e-01,-2.202682197093963623e-02,1.313779115676879883e+00,-1.843333095312118530e-01,8.518045544624328613e-01,-5.768501162528991699e-01,-4.601751267910003662e-02,-1.996233165264129639e-01,8.524058759212493896e-02,-4.564694762229919434e-01,-7.419688999652862549e-02,-1.841153055429458618e-01,-7.788020186126232147e-03,-8.108048439025878906e-01,-2.384299784898757935e-01,3.395042121410369873e-01,-2.702570557594299316e-01,-4.207035601139068604e-01,-7.287481427192687988e-02,1.705466657876968384e-01,2.381902188062667847e-01,-6.686450242996215820e-01,2.706224024295806885e-01,-5.059993267059326172e-01,4.828933998942375183e-02,-3.678286820650100708e-02,5.873002856969833374e-02,-6.946567296981811523e-01,-2.126296460628509521e-01,9.516008198261260986e-02,-1.823861598968505859e-01,7.818732261657714844e-01,2.809250056743621826e-01,3.007937669754028320e-01,-6.245574355125427246e-01,1.706797003746032715e+00,-2.525227963924407959e-01,2.513219714164733887e-01,3.520615100860595703e-01,-2.011709213256835938e-01,4.990015625953674316e-01,2.382577955722808838e-01,-7.859916985034942627e-02,-6.644786596298217773e-01,-4.879592061042785645e-01,-5.234397053718566895e-01,-3.062849342823028564e-01,4.344903826713562012e-01,-2.035780698060989380e-01,1.978642493486404419e-01,-5.132817029953002930e-01,3.501500487327575684e-01,7.186215519905090332e-01,-9.517710804939270020e-01,2.815966010093688965e-01,6.553279161453247070e-01,2.109353244304656982e-01,-6.838576197624206543e-01,7.558214664459228516e-02,5.744181871414184570e-01,3.847107887268066406e-01,-2.855011224746704102e-01,1.022647261619567871e+00,-5.812752246856689453e-02,6.447427868843078613e-01,4.171480238437652588e-01,-6.998194754123687744e-02,2.225707322359085083e-01,4.564945697784423828e-01,-2.837469615042209625e-02,4.920252412557601929e-02,1.140183489769697189e-02,-1.772319972515106201e-01,5.742340087890625000e-01,-1.825768500566482544e-01,7.357825040817260742e-01,1.704656004905700684e+00,4.211323857307434082e-01,7.464600354433059692e-02,3.058530688285827637e-01,2.574365735054016113e-01,2.478879690170288086e-01,-6.917275786399841309e-01,-8.382356762886047363e-01,-5.954362154006958008e-01,-4.246066212654113770e-01,-3.092285394668579102e-01,-8.484735488891601562e-01,1.521902717649936676e-02,1.727338284254074097e-01,-3.349570631980895996e-01,2.241912782192230225e-01,1.297869324684143066e+00,4.555488526821136475e-01,-1.666487753391265869e-01,1.310478299856185913e-01,-5.279156565666198730e-01,-3.903795778751373291e-01,-2.644847333431243896e-01,2.914181910455226898e-02,1.731189787387847900e-01,-6.725920438766479492e-01,5.158113241195678711e-01,-5.181919336318969727e-01,2.545505464076995850e-01,2.907259464263916016e-01,4.676337167620658875e-02,-3.905960321426391602e-01
